closure_item_id,source_task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,proposed_closure_status,normalized_closure_status,closure_evidence_reference,evidence_template_reference,evidence_owner,evidence_date,evidence_result,closure_comment,reviewer,review_date,preview_result,will_remain_blocking,issue,required_evidence,not_imported
GC-0365,STG2-LINK-095,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_2->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-365,TEST-COMPLETE-TEMPLATE-365,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0366,STG2-LINK-096,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-366,TEST-COMPLETE-TEMPLATE-366,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0367,STG2-LINK-097,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-367,TEST-COMPLETE-TEMPLATE-367,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0368,STG2-LINK-098,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_3->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-368,TEST-COMPLETE-TEMPLATE-368,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0369,STG2-LINK-099,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-369,TEST-COMPLETE-TEMPLATE-369,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0370,STG2-LINK-100,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-370,TEST-COMPLETE-TEMPLATE-370,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0371,STG2-LINK-101,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-371,TEST-COMPLETE-TEMPLATE-371,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0372,STG2-LINK-102,GR-11,stage2_structured_review,JL-8.4-01,manual_v5_candidate_8_4->record_form_template:JL-8.4-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-372,TEST-COMPLETE-TEMPLATE-372,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0373,STG2-LINK-103,GR-11,stage2_structured_review,XZTC/CX-17-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-17-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-373,TEST-COMPLETE-TEMPLATE-373,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0374,STG2-LINK-104,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-374,TEST-COMPLETE-TEMPLATE-374,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0375,STG2-LINK-105,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-375,TEST-COMPLETE-TEMPLATE-375,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0376,STG2-LINK-106,GR-11,stage2_structured_review,JL-8.5-01,manual_v5_candidate_8_5->record_form_template:JL-8.5-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-376,TEST-COMPLETE-TEMPLATE-376,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0377,STG2-LINK-107,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-377,TEST-COMPLETE-TEMPLATE-377,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0378,STG2-LINK-108,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-378,TEST-COMPLETE-TEMPLATE-378,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0379,STG2-LINK-109,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-379,TEST-COMPLETE-TEMPLATE-379,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0380,STG2-LINK-110,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-380,TEST-COMPLETE-TEMPLATE-380,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0381,STG2-LINK-111,GR-11,stage2_structured_review,JL-8.6-01,manual_v5_candidate_8_6->record_form_template:JL-8.6-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-381,TEST-COMPLETE-TEMPLATE-381,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0382,STG2-LINK-112,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-382,TEST-COMPLETE-TEMPLATE-382,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0383,STG2-LINK-113,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-383,TEST-COMPLETE-TEMPLATE-383,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0384,STG2-LINK-114,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-384,TEST-COMPLETE-TEMPLATE-384,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0385,STG2-LINK-115,GR-11,stage2_structured_review,JL-8.7-01,manual_v5_candidate_8_7->record_form_template:JL-8.7-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-385,TEST-COMPLETE-TEMPLATE-385,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0386,STG2-LINK-116,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-386,TEST-COMPLETE-TEMPLATE-386,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0387,STG2-LINK-117,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-387,TEST-COMPLETE-TEMPLATE-387,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0388,STG2-LINK-118,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-388,TEST-COMPLETE-TEMPLATE-388,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0389,STG2-LINK-119,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-389,TEST-COMPLETE-TEMPLATE-389,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0390,STG2-LINK-120,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_8->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-390,TEST-COMPLETE-TEMPLATE-390,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0391,STG2-LINK-121,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-391,TEST-COMPLETE-TEMPLATE-391,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0392,STG2-LINK-122,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-392,TEST-COMPLETE-TEMPLATE-392,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0393,STG2-LINK-123,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-393,TEST-COMPLETE-TEMPLATE-393,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0394,STG2-LINK-124,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-394,TEST-COMPLETE-TEMPLATE-394,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
